max,min,wind,wind_d,rain,humidi,cloud,pressure,date
29,24,17,NNE,3.3,66,51,1013,1/1/2019
26,23,15,NNE,21.2,80,75,1012,1/2/2019
31,23,15,ENE,3.5,73,47,1013,1/3/2019
32,25,18,E,0,71,18,1013,1/4/2019
32,25,16,ESE,0,68,7,1013,1/5/2019
34,25,13,E,0,63,19,1013,1/6/2019
35,25,10,E,0,59,5,1012,1/7/2019
32,24,9,E,0.1,64,30,1013,1/8/2019
34,25,10,E,0,64,22,1013,1/9/2019
33,25,12,E,0,62,25,1012,1/10/2019
33,25,8,E,0,61,44,1012,1/11/2019
34,25,7,E,1.8,62,35,1012,1/12/2019
34,25,7,SE,8,64,27,1011,1/13/2019
35,25,7,SSE,0,58,9,1010,1/14/2019
34,25,8,ESE,0,62,33,1010,1/15/2019
34,26,8,SE,0,59,39,1011,1/16/2019
33,25,10,E,0.4,59,38,1011,1/17/2019
33,25,8,E,0,56,11,1011,1/18/2019
35,24,6,ESE,0,56,13,1011,1/19/2019
35,25,8,SSE,0,58,19,1011,1/20/2019
34,25,10,SE,0,59,24,1012,1/21/2019
33,25,7,SE,0.1,61,27,1013,1/22/2019
34,23,7,ESE,0.1,57,9,1013,1/23/2019
35,23,7,S,0,56,4,1013,1/24/2019
34,23,8,SSE,0,55,4,1014,1/25/2019
34,22,8,SSE,0,58,20,1014,1/26/2019
34,24,6,ESE,0,56,11,1014,1/27/2019
35,23,9,SSE,0,55,8,1013,1/28/2019
34,24,11,ENE,0,59,22,1013,1/29/2019
36,25,12,E,0,53,20,1013,1/30/2019
34,25,9,E,0,54,28,1013,1/31/2019
35,25,9,E,0,54,29,1013,2/1/2019
35,26,9,ESE,0,55,37,1012,2/2/2019
33,25,10,ESE,0,61,44,1013,2/3/2019
33,25,12,ESE,0,65,30,1013,2/4/2019
34,24,12,ESE,0,65,36,1013,2/5/2019
34,24,13,ESE,0,65,18,1012,2/6/2019
35,25,11,ESE,0,68,11,1013,2/7/2019
38,25,13,SE,0,68,8,1012,2/8/2019
37,25,13,SE,0,66,7,1013,2/9/2019
35,24,16,ESE,0,59,2,1014,2/10/2019
35,23,14,E,0,52,7,1015,2/11/2019
34,26,13,E,0,52,24,1015,2/12/2019
35,25,13,E,0,51,8,1015,2/13/2019
35,25,15,ESE,0,52,11,1014,2/14/2019
35,24,15,ESE,0,49,10,1014,2/15/2019
35,25,14,ESE,0,56,5,1014,2/16/2019
35,25,14,SE,0,64,10,1013,2/17/2019
34,24,14,SE,0,69,14,1012,2/18/2019
34,25,15,SE,0,68,16,1013,2/19/2019
35,26,15,ESE,0,64,9,1014,2/20/2019
36,26,14,ESE,0,62,19,1014,2/21/2019
33,26,14,SE,0,67,44,1013,2/22/2019
34,25,14,SE,0,62,16,1012,2/23/2019
35,25,14,SE,0,62,12,1012,2/24/2019
35,25,18,ESE,0,58,8,1012,2/25/2019
35,25,17,ESE,0,56,6,1011,2/26/2019
37,25,14,ESE,0,54,7,1010,2/27/2019
36,25,14,ESE,0,58,5,1010,2/28/2019
36,26,14,ESE,0,59,5,1011,3/1/2019
36,25,16,SE,0,59,6,1011,3/2/2019
34,25,15,SE,0,60,5,1010,3/3/2019
35,25,15,SE,0,60,5,1010,3/4/2019
36,24,14,SE,0,62,4,1011,3/5/2019
37,24,10,SSE,0,63,8,1012,3/6/2019
36,26,12,SSE,0,60,7,1011,3/7/2019
36,25,14,SSE,0,63,22,1012,3/8/2019
36,26,16,SE,0,63,18,1011,3/9/2019
36,25,11,SSE,0,62,19,1012,3/10/2019
39,27,10,S,0,58,8,1011,3/11/2019
36,27,14,SSE,0,62,16,1012,3/12/2019
35,27,15,SE,0.1,62,32,1012,3/13/2019
34,27,12,ESE,0,61,48,1014,3/14/2019
37,26,15,ESE,0,59,15,1013,3/15/2019
38,27,11,ESE,0,56,15,1013,3/16/2019
38,28,10,E,0,54,16,1012,3/17/2019
38,28,16,ESE,0,51,7,1011,3/18/2019
36,27,18,SE,0,55,11,1011,3/19/2019
35,27,14,SE,0,58,27,1011,3/20/2019
36,27,13,SE,0.1,63,29,1011,3/21/2019
36,27,10,SSE,0.8,63,36,1010,3/22/2019
36,27,13,SE,1.5,64,36,1010,3/23/2019
36,28,19,ESE,1.3,62,24,1010,3/24/2019
35,27,16,ESE,8.1,59,21,1011,3/25/2019
36,27,18,ESE,0,53,17,1012,3/26/2019
36,27,18,ESE,0,54,21,1012,3/27/2019
37,27,15,SE,0,61,18,1011,3/28/2019
35,27,12,SSE,0,63,41,1010,3/29/2019
38,27,10,SSE,1.3,63,27,1010,3/30/2019
34,28,13,SE,12.2,64,36,1011,3/31/2019
34,28,15,SE,0.1,63,18,1012,4/1/2019
37,26,15,ESE,0,58,8,1012,4/2/2019
35,28,15,SE,6.2,63,37,1012,4/3/2019
33,27,13,SE,36,70,38,1012,4/4/2019
35,27,12,SE,2,60,37,1012,4/5/2019
35,27,11,SE,0,59,25,1011,4/6/2019
36,27,16,SE,0,62,28,1011,4/7/2019
35,28,13,SE,0,63,29,1010,4/8/2019
37,28,14,SE,0,59,21,1010,4/9/2019
38,28,12,SSE,0,59,20,1009,4/10/2019
36,28,11,SSE,0.3,62,41,1009,4/11/2019
35,29,12,SSE,1,62,40,1009,4/12/2019
36,29,12,SSE,0.2,60,28,1010,4/13/2019
37,29,15,SE,0,59,23,1010,4/14/2019
38,29,13,SE,2.7,57,23,1010,4/15/2019
35,29,12,SE,4.5,62,48,1010,4/16/2019
35,28,9,SSE,12,65,42,1010,4/17/2019
34,29,12,SE,7.8,66,42,1009,4/18/2019
36,29,11,SSE,0.6,59,33,1008,4/19/2019
35,29,12,SSE,0.7,60,41,1007,4/20/2019
37,28,14,SSE,0.4,60,13,1007,4/21/2019
37,29,15,SE,0,58,15,1007,4/22/2019
38,29,16,SE,0.2,59,13,1008,4/23/2019
39,29,16,ESE,0,59,12,1008,4/24/2019
39,29,16,SE,0,59,22,1008,4/25/2019
38,29,16,SE,0,57,23,1008,4/26/2019
38,29,13,SE,1.9,62,28,1009,4/27/2019
34,29,14,SE,33,69,45,1010,4/28/2019
37,29,9,SSE,0,63,19,1009,4/29/2019
35,29,11,SSE,0.1,63,52,1009,4/30/2019
38,29,10,SW,1.8,60,35,1009,5/1/2019
38,30,13,S,2.4,60,30,1009,5/2/2019
35,29,13,S,11,65,31,1010,5/3/2019
35,29,11,S,22.1,69,33,1010,5/4/2019
36,29,10,SSW,1.4,65,32,1009,5/5/2019
37,29,14,SW,3,63,38,1007,5/6/2019
36,29,11,SW,1.5,63,32,1006,5/7/2019
37,29,14,SW,14.1,64,33,1006,5/8/2019
34,29,13,SW,33,70,46,1007,5/9/2019
34,28,12,SW,23.8,71,49,1008,5/10/2019
34,27,6,SSE,5.1,71,62,1009,5/11/2019
34,28,13,SW,22.9,72,35,1008,5/12/2019
34,28,12,SW,1.1,69,37,1008,5/13/2019
34,28,13,SSW,9.7,70,37,1008,5/14/2019
34,28,11,S,22.2,71,34,1009,5/15/2019
34,28,11,SSW,13.9,70,33,1010,5/16/2019
35,28,11,SW,10,66,29,1009,5/17/2019
34,29,12,SW,1.7,66,41,1008,5/18/2019
35,28,13,SW,17.1,67,43,1009,5/19/2019
35,29,11,SSW,0.5,66,28,1009,5/20/2019
36,29,10,SSW,7,65,38,1008,5/21/2019
35,29,9,SSW,21.1,69,30,1009,5/22/2019
35,28,10,SSW,4,70,37,1009,5/23/2019
36,29,9,SW,4.9,65,28,1009,5/24/2019
35,29,12,WSW,3.8,65,34,1007,5/25/2019
35,28,15,SW,25.7,72,51,1008,5/26/2019
35,27,11,SSW,5.2,70,48,1007,5/27/2019
33,28,11,SSW,40.5,76,39,1008,5/28/2019
35,28,6,SSW,5.2,72,44,1008,5/29/2019
37,27,5,SE,0.5,67,29,1008,5/30/2019
36,28,10,SE,0,67,16,1008,5/31/2019
37,29,8,SE,4.5,67,15,1008,6/1/2019
34,28,8,SSE,15.1,70,34,1008,6/2/2019
36,28,7,SSE,12,71,43,1008,6/3/2019
34,28,7,SSE,20.2,73,39,1008,6/4/2019
34,28,9,SE,25,74,26,1008,6/5/2019
34,27,10,SE,11.9,75,54,1009,6/6/2019
33,27,10,SSE,11.1,74,34,1009,6/7/2019
34,27,9,SSW,15.5,73,24,1009,6/8/2019
33,27,11,SW,37,78,48,1008,6/9/2019
33,27,11,WSW,11.7,78,36,1007,6/10/2019
29,27,12,WSW,10.8,80,41,1008,6/11/2019
35,27,11,WSW,27.2,75,41,1008,6/12/2019
34,27,12,WSW,10.2,75,32,1008,6/13/2019
33,27,13,WSW,15.5,79,32,1008,6/14/2019
33,27,14,WSW,22.7,81,43,1008,6/15/2019
33,26,11,SSE,11.2,80,48,1007,6/16/2019
30,25,15,WSW,8.9,85,51,1008,6/17/2019
29,25,11,WNW,4.6,87,51,1008,6/18/2019
33,26,12,WNW,13.7,79,37,1008,6/19/2019
33,26,10,WNW,16.8,79,41,1007,6/20/2019
34,27,8,W,10.6,78,26,1006,6/21/2019
32,27,7,SW,20,81,21,1005,6/22/2019
32,26,11,S,4.3,82,46,1006,6/23/2019
33,26,11,SSW,5.3,80,41,1008,6/24/2019
33,27,9,SW,10.7,79,39,1009,6/25/2019
33,25,15,SW,10.2,81,29,1008,6/26/2019
29,25,16,WSW,5.5,83,36,1007,6/27/2019
31,25,17,WSW,17.9,83,40,1007,6/28/2019
32,25,13,WSW,8.3,81,42,1007,6/29/2019
31,26,15,WSW,11.4,81,36,1007,6/30/2019
32,26,16,WSW,12.5,81,41,1007,7/1/2019
30,25,19,WSW,25.3,84,49,1006,7/2/2019
27,25,14,W,11.5,87,47,1008,7/3/2019
32,24,11,SW,7.6,85,33,1009,7/4/2019
31,25,10,WSW,30.7,83,29,1009,7/5/2019
32,25,10,WSW,24.4,82,26,1008,7/6/2019
33,25,11,WSW,16.4,81,24,1008,7/7/2019
33,26,13,SW,6.7,81,34,1009,7/8/2019
32,25,13,SW,18,80,28,1009,7/9/2019
33,25,13,WSW,2.9,80,19,1009,7/10/2019
34,26,11,WSW,0.6,77,18,1010,7/11/2019
33,25,12,SW,5.8,79,34,1010,7/12/2019
32,26,13,SW,13,80,18,1009,7/13/2019
32,25,15,WSW,13.1,79,29,1007,7/14/2019
32,26,13,WSW,13.7,80,35,1006,7/15/2019
33,25,14,WSW,30.6,82,55,1006,7/16/2019
30,25,15,SW,42.7,89,63,1005,7/17/2019
31,25,11,SW,29.7,87,49,1005,7/18/2019
31,25,10,SW,35.7,86,37,1006,7/19/2019
32,25,11,SSW,15.4,84,40,1007,7/20/2019
32,26,9,SW,3.3,82,40,1007,7/21/2019
32,26,9,W,6,80,44,1007,7/22/2019
32,26,9,WSW,6.2,81,36,1007,7/23/2019
32,25,13,WSW,6.5,82,38,1008,7/24/2019
31,24,12,WSW,0.4,79,35,1010,7/25/2019
32,24,10,WNW,0.9,78,43,1009,7/26/2019
31,25,11,W,16,81,55,1008,7/27/2019
32,25,10,WSW,17.4,82,52,1008,7/28/2019
32,25,13,WSW,16.4,82,42,1009,7/29/2019
31,25,12,W,8.1,83,47,1007,7/30/2019
29,26,18,WSW,10.1,84,29,1007,7/31/2019
31,25,20,WSW,5.2,79,28,1008,8/1/2019
31,25,19,WSW,13.1,81,37,1008,8/2/2019
29,24,18,WSW,13,88,66,1008,8/3/2019
30,25,18,WSW,6.3,85,57,1006,8/4/2019
30,25,19,WSW,18.1,84,53,1006,8/5/2019
29,24,16,W,47.8,87,55,1007,8/6/2019
25,23,19,WSW,52.3,94,98,1006,8/7/2019
27,24,22,WSW,74,92,64,1005,8/8/2019
29,25,19,SW,22.9,90,76,1005,8/9/2019
28,25,19,SW,5.8,89,68,1006,8/10/2019
30,25,13,SSW,15.2,85,43,1007,8/11/2019
33,25,11,SW,3.2,80,29,1008,8/12/2019
33,26,12,WSW,13.6,80,19,1009,8/13/2019
32,26,14,WSW,9.5,81,37,1008,8/14/2019
32,26,15,SW,7.7,81,36,1008,8/15/2019
32,26,16,SSW,3.3,81,39,1008,8/16/2019
32,26,12,SW,9.4,80,24,1009,8/17/2019
33,26,10,SW,3.4,77,28,1010,8/18/2019
33,26,13,WSW,0.3,77,27,1008,8/19/2019
32,26,15,WSW,14.4,80,45,1007,8/20/2019
32,26,14,SW,16.8,83,39,1008,8/21/2019
32,25,12,SW,8.9,82,41,1009,8/22/2019
32,26,13,WSW,7.1,80,26,1009,8/23/2019
31,26,13,WSW,14.2,82,45,1008,8/24/2019
31,25,14,WSW,20.8,83,45,1008,8/25/2019
30,25,12,W,22.8,86,34,1008,8/26/2019
33,25,11,W,3.6,81,30,1007,8/27/2019
32,26,14,W,6.8,81,43,1006,8/28/2019
28,25,20,WSW,29,87,57,1005,8/29/2019
30,24,20,SW,5.5,84,62,1005,8/30/2019
31,25,13,SW,4.1,82,31,1007,8/31/2019
31,25,14,WSW,16.8,82,43,1008,9/1/2019
28,25,17,W,15.8,89,62,1007,9/2/2019
26,24,18,WSW,1.3,87,53,1007,9/3/2019
29,24,20,SW,17.8,84,59,1007,9/4/2019
30,24,16,SW,14.3,83,57,1008,9/5/2019
31,25,17,WSW,13.9,79,36,1008,9/6/2019
31,25,15,WSW,19.7,81,32,1008,9/7/2019
31,25,15,WSW,25.5,82,52,1009,9/8/2019
30,25,14,SW,15.7,84,52,1009,9/9/2019
31,25,13,WSW,5.5,82,25,1010,9/10/2019
33,26,9,WNW,1.1,78,20,1012,9/11/2019
32,26,12,NW,4.5,79,30,1010,9/12/2019
28,26,12,W,21.9,87,64,1008,9/13/2019
27,24,11,WSW,21.2,91,52,1008,9/14/2019
26,24,15,WSW,54.2,94,81,1008,9/15/2019
29,24,13,SW,28.3,88,79,1007,9/16/2019
30,25,14,SW,37.6,88,45,1007,9/17/2019
29,24,9,WSW,15.2,90,65,1009,9/18/2019
28,24,9,SSW,3.8,89,64,1010,9/19/2019
30,24,8,SSW,28,84,55,1009,9/20/2019
28,25,6,SE,46.5,91,60,1009,9/21/2019
27,24,5,S,13.4,90,61,1011,9/22/2019
31,24,7,SE,8.6,82,43,1012,9/23/2019
33,25,9,ESE,1.4,78,22,1012,9/24/2019
33,25,8,SSE,3,79,27,1012,9/25/2019
32,26,7,S,13.1,82,23,1012,9/26/2019
33,26,7,SSW,4.6,78,15,1012,9/27/2019
33,25,7,SSE,23.8,78,43,1011,9/28/2019
33,25,7,S,3.4,78,34,1011,9/29/2019
32,25,7,WSW,10.8,81,37,1010,9/30/2019
32,25,10,SSE,11.8,79,29,1011,10/1/2019
32,25,7,SSE,16.7,80,32,1011,10/2/2019
32,25,8,SSE,5.3,80,37,1010,10/3/2019
32,26,6,SE,1.5,76,36,1010,10/4/2019
32,25,8,SSE,8.2,78,34,1010,10/5/2019
31,25,6,E,38.9,81,36,1010,10/6/2019
32,24,5,SE,6.1,80,31,1010,10/7/2019
34,25,8,E,0.9,78,17,1010,10/8/2019
33,25,7,ENE,17.5,79,24,1010,10/9/2019
33,25,8,ESE,3.7,79,21,1010,10/10/2019
32,25,6,SE,8.5,82,16,1010,10/11/2019
32,25,8,SE,13,81,26,1010,10/12/2019
32,25,9,ESE,30.9,83,33,1010,10/13/2019
33,24,7,ENE,3,80,15,1011,10/14/2019
32,24,9,E,3.9,78,18,1010,10/15/2019
33,25,9,SE,1,77,25,1010,10/16/2019
33,25,9,ESE,4.7,79,22,1010,10/17/2019
33,25,7,ENE,6.1,79,15,1010,10/18/2019
32,25,6,ENE,2.3,80,22,1011,10/19/2019
31,25,6,E,5.2,80,27,1010,10/20/2019
32,25,7,SSE,13.9,80,26,1009,10/21/2019
32,25,6,S,18.5,82,37,1008,10/22/2019
32,25,7,S,4.9,82,33,1009,10/23/2019
33,25,8,SE,2.5,80,31,1010,10/24/2019
33,25,10,ESE,2.1,80,22,1010,10/25/2019
33,24,7,E,7.1,79,22,1009,10/26/2019
33,25,7,ESE,0.9,78,18,1009,10/27/2019
32,25,9,SSE,6.6,81,22,1009,10/28/2019
33,25,7,WSW,5.4,78,20,1009,10/29/2019
31,25,12,SW,2.2,79,18,1008,10/30/2019
29,24,8,WSW,4.9,82,30,1007,10/31/2019
31,23,7,SE,3.6,83,34,1009,11/1/2019
30,25,7,SE,16.5,84,32,1009,11/2/2019
31,25,8,ENE,15.3,84,44,1010,11/3/2019
31,24,11,E,5.7,79,27,1010,11/4/2019
32,24,7,E,5.5,79,30,1009,11/5/2019
31,25,6,SE,14.4,83,33,1008,11/6/2019
31,25,5,S,8.8,82,24,1010,11/7/2019
31,24,8,S,2.9,81,22,1011,11/8/2019
30,23,9,NW,0.3,76,23,1011,11/9/2019
28,23,12,NNW,1.7,77,37,1009,11/10/2019
24,22,11,WNW,33.9,93,78,1008,11/11/2019
31,22,6,SE,0.1,82,40,1010,11/12/2019
31,23,8,E,1.4,83,37,1012,11/13/2019
30,24,9,SSE,3.1,85,56,1011,11/14/2019
31,23,6,SW,2,79,36,1011,11/15/2019
32,24,4,SE,1.7,76,42,1011,11/16/2019
32,25,7,SSE,0.8,77,44,1011,11/17/2019
31,25,7,SE,5.7,78,50,1011,11/18/2019
32,24,5,ESE,0.5,74,65,1010,11/19/2019
32,24,5,WSW,0.1,71,25,1011,11/20/2019
33,24,5,S,0,68,12,1010,11/21/2019
31,24,6,SSW,0.2,74,45,1011,11/22/2019
32,24,4,SSE,5.8,78,36,1011,11/23/2019
32,24,5,ESE,13.4,80,38,1011,11/24/2019
31,24,6,SSE,10.1,82,43,1011,11/25/2019
33,25,6,ESE,0.7,79,31,1010,11/26/2019
32,24,5,ENE,3.2,79,24,1010,11/27/2019
32,24,6,SSE,0.1,76,36,1010,11/28/2019
33,25,6,ESE,0.2,73,17,1011,11/29/2019
33,25,4,ENE,0.1,74,16,1010,11/30/2019
32,24,5,SSE,0.3,75,22,1010,12/1/2019
31,23,5,SW,0.6,73,21,1011,12/2/2019
29,22,6,SSE,0.4,71,28,1012,12/3/2019
30,21,7,NE,0,69,9,1012,12/4/2019
31,21,8,S,0,65,24,1013,12/5/2019
31,22,11,E,0,64,16,1013,12/6/2019
30,21,9,SE,0,62,31,1013,12/7/2019
30,22,7,S,0,68,17,1014,12/8/2019
32,20,8,S,0,70,8,1013,12/9/2019
31,22,7,WSW,0,76,12,1012,12/10/2019
30,22,6,W,0.5,78,26,1012,12/11/2019
31,22,7,SSW,0,76,18,1012,12/12/2019
31,23,6,SSE,0,72,20,1013,12/13/2019
32,22,6,SSE,0.2,71,21,1013,12/14/2019
33,24,7,ESE,0.1,69,11,1011,12/15/2019
33,24,7,SSE,0,68,6,1010,12/16/2019
33,25,9,ESE,0.1,68,31,1011,12/17/2019
33,24,8,E,0,64,23,1012,12/18/2019
33,25,9,E,0,66,38,1012,12/19/2019
34,24,8,E,0,69,29,1011,12/20/2019
33,24,9,SE,0,68,15,1011,12/21/2019
33,24,7,ESE,0,71,18,1011,12/22/2019
32,23,8,SSE,0,72,35,1012,12/23/2019
34,23,8,E,0,71,16,1012,12/24/2019
34,23,7,SSE,0,70,10,1011,12/25/2019
34,23,8,SSW,0,70,9,1011,12/26/2019
33,23,9,SSE,0,71,10,1011,12/27/2019
34,24,7,SW,0,67,2,1012,12/28/2019
37,24,8,SW,0,68,3,1012,12/29/2019
34,23,10,ESE,0,68,24,1013,12/30/2019
34,24,9,E,0,64,15,1014,12/31/2019
35,24,9,ENE,0,51,11,1014,1/1/2020
35,24,8,ENE,0,56,11,1014,1/2/2020
35,25,7,ESE,0,59,16,1013,1/3/2020
34,24,5,SW,0,61,15,1012,1/4/2020
35,25,6,SW,0,60,5,1012,1/5/2020
33,25,7,S,0,59,20,1012,1/6/2020
33,25,9,E,0.1,61,41,1011,1/7/2020
34,25,9,E,0,59,35,1010,1/8/2020
36,26,8,SSE,0,57,23,1010,1/9/2020
34,25,10,SE,0,62,23,1009,1/10/2020
34,24,8,SW,0,64,29,1009,1/11/2020
33,24,8,SW,0,67,35,1010,1/12/2020
35,24,8,SSW,0,58,10,1010,1/13/2020
34,24,8,S,0,55,7,1010,1/14/2020
34,24,10,E,0,63,7,1011,1/15/2020
35,24,10,SSE,0,61,13,1011,1/16/2020
35,25,9,ESE,0,62,12,1012,1/17/2020
35,24,10,SSE,0,60,13,1012,1/18/2020
34,24,10,E,0,60,20,1012,1/19/2020
35,24,9,ESE,0,57,13,1013,1/20/2020
35,24,10,ESE,0,55,25,1013,1/21/2020
35,25,12,SE,0,59,20,1013,1/22/2020
35,24,11,E,0,56,13,1012,1/23/2020
36,24,11,ESE,0,56,6,1012,1/24/2020
34,24,14,SE,0,63,18,1011,1/25/2020
35,24,9,SE,0,68,17,1010,1/26/2020
33,24,14,SE,0,69,11,1010,1/27/2020
34,24,14,SE,0,69,19,1011,1/28/2020
34,23,12,ESE,0,69,28,1012,1/29/2020
33,23,12,SE,0,66,24,1012,1/30/2020
33,23,9,SE,0,58,17,1012,1/31/2020
35,23,9,ESE,0,55,12,1012,2/1/2020
36,23,9,ESE,0,53,4,1013,2/2/2020
35,23,10,SE,0,55,4,1013,2/3/2020
35,24,10,E,0,56,5,1012,2/4/2020
35,23,11,SE,0,53,7,1012,2/5/2020
35,23,10,SE,0,48,2,1012,2/6/2020
37,24,9,SE,0,55,1,1013,2/7/2020
35,23,10,SSE,0,57,9,1012,2/8/2020
26,23,10,E,1.1,64,62,1013,2/9/2020
32,24,7,E,0,57,43,1013,2/10/2020
34,25,9,E,0,57,34,1013,2/11/2020
36,26,15,SE,0,56,14,1013,2/12/2020
36,25,15,SE,0,63,12,1012,2/13/2020
34,24,15,SE,0,69,20,1011,2/14/2020
34,24,13,SSE,0,67,11,1011,2/15/2020
36,25,11,SE,0,66,23,1012,2/16/2020
35,26,12,ESE,0.4,60,60,1013,2/17/2020
36,25,8,E,0.3,51,33,1013,2/18/2020
37,24,8,SSE,0,49,9,1013,2/19/2020
35,24,8,SE,0,53,12,1013,2/20/2020
36,25,9,E,0,49,7,1014,2/21/2020
36,25,10,ENE,0,48,9,1015,2/22/2020
37,24,11,E,0,45,10,1014,2/23/2020
36,24,9,SSE,0,49,8,1012,2/24/2020
36,25,13,E,0,52,9,1011,2/25/2020
36,25,14,E,0,54,12,1011,2/26/2020
36,26,13,SE,0,49,12,1010,2/27/2020
36,25,12,SE,0,53,10,1010,2/28/2020
36,25,13,ESE,0,61,11,1010,3/1/2020
36,26,15,ESE,0,58,15,1010,3/2/2020
36,26,14,ESE,0,54,16,1010,3/3/2020
36,26,14,ESE,0,58,19,1010,3/4/2020
35,25,12,ESE,0,60,31,1011,3/5/2020
34,25,14,SE,0,58,49,1012,3/6/2020
37,25,10,SE,0,62,17,1012,3/7/2020
38,25,10,S,0,65,21,1010,3/8/2020
36,25,12,SSE,0.3,66,52,1008,3/9/2020
36,26,12,SSE,0.1,67,33,1009,3/10/2020
35,26,15,SE,0.2,63,49,1011,3/11/2020
38,26,15,ESE,0,54,11,1011,3/12/2020
38,26,15,ESE,0,59,11,1012,3/13/2020
37,26,17,SE,0,62,26,1011,3/14/2020
37,26,19,ESE,0,53,15,1011,3/15/2020
38,27,14,E,0,54,5,1011,3/16/2020
38,26,15,E,0,52,5,1012,3/17/2020
38,25,13,ESE,0,58,6,1011,3/18/2020
36,25,16,SE,0,58,15,1011,3/19/2020
36,25,17,SE,0,61,17,1011,3/20/2020
36,25,15,SE,0,62,18,1012,3/21/2020
36,24,15,SE,0,66,26,1011,3/22/2020
37,25,15,SE,0,63,22,1010,3/23/2020
36,25,15,SE,0,62,18,1009,3/24/2020
38,26,16,ESE,0,61,14,1008,3/25/2020
37,26,17,SE,0,60,17,1009,3/26/2020
37,25,13,SE,0,63,20,1010,3/27/2020
35,26,14,SSE,3,65,47,1009,3/28/2020
36,26,15,SE,5.2,61,38,1009,3/29/2020
35,26,15,SE,0,64,31,1009,3/30/2020
36,26,12,SSE,0,63,35,1010,3/31/2020
36,27,15,SE,0,61,30,1010,4/1/2020
36,27,16,ESE,0,57,34,1010,4/2/2020
38,27,18,ESE,0,55,8,1010,4/3/2020
39,27,16,ESE,0,56,9,1010,4/4/2020
39,27,18,ESE,0,51,7,1010,4/5/2020
38,27,14,ESE,0,58,12,1010,4/6/2020
38,26,13,SE,0,59,22,1010,4/7/2020
35,26,11,SE,2.9,66,73,1010,4/8/2020
33,27,14,ESE,11.1,68,69,1011,4/9/2020
34,27,15,ESE,6.8,66,60,1012,4/10/2020
35,27,11,ESE,2.6,63,54,1011,4/11/2020
33,27,12,SE,35.4,71,64,1011,4/12/2020
34,27,9,SE,14.1,68,62,1011,4/13/2020
33,26,6,E,8.9,68,64,1012,4/14/2020
34,27,10,ESE,26.6,68,79,1011,4/15/2020
34,27,11,ESE,8.5,65,59,1010,4/16/2020
35,27,13,SE,1.5,63,47,1010,4/17/2020
35,27,12,SE,0.1,63,25,1011,4/18/2020
35,27,15,SE,0.1,62,27,1011,4/19/2020
36,27,13,SE,0,61,35,1010,4/20/2020
37,28,14,SE,0,62,27,1009,4/21/2020
37,28,14,SE,0,61,24,1009,4/22/2020
36,28,14,ESE,0.2,60,35,1009,4/23/2020
35,29,14,SE,10.8,62,57,1010,4/24/2020
37,28,8,SSE,1.3,59,35,1009,4/25/2020
37,29,7,ENE,8.7,61,56,1010,4/26/2020
36,28,8,ENE,3.4,58,35,1010,4/27/2020
36,29,10,SE,0.7,55,47,1010,4/28/2020
35,28,12,E,0.4,58,45,1010,4/29/2020
36,29,12,E,0,56,26,1010,4/30/2020
36,28,14,ESE,0,61,40,1009,5/1/2020
36,28,13,ESE,0.2,60,39,1008,5/2/2020
35,28,11,SE,5,64,63,1008,5/3/2020
36,28,10,SE,0.8,64,47,1009,5/4/2020
36,29,10,SSE,2.9,65,61,1008,5/5/2020
36,28,12,SSE,0.1,62,52,1008,5/6/2020
35,29,11,SSE,3.1,64,62,1008,5/7/2020
35,29,13,SE,0.7,65,55,1008,5/8/2020
37,29,11,SSE,5.8,64,54,1008,5/9/2020
35,29,13,SSE,0,63,52,1009,5/10/2020
36,29,11,SSE,0,60,48,1009,5/11/2020
39,29,8,SE,0.5,56,26,1009,5/12/2020
36,28,14,SE,0.9,63,35,1009,5/13/2020
37,29,12,SE,2.2,61,41,1008,5/14/2020
37,29,10,SSE,6.2,63,57,1006,5/15/2020
36,29,11,SSE,5.6,63,70,1006,5/16/2020
31,28,12,S,30.2,73,77,1006,5/17/2020
37,29,10,SSW,1.1,62,51,1006,5/18/2020
35,28,10,S,13.4,65,57,1006,5/19/2020
35,29,10,S,3,65,60,1006,5/20/2020
36,29,10,SW,2.8,64,66,1007,5/21/2020
36,29,12,SSW,0.1,64,37,1007,5/22/2020
35,29,11,SSW,27.4,68,58,1008,5/23/2020
34,29,8,SW,0.8,68,56,1009,5/24/2020
33,29,9,SSW,14.3,71,54,1011,5/25/2020
36,28,9,SW,0.3,65,38,1010,5/26/2020
36,29,10,SW,1.1,63,52,1010,5/27/2020
35,29,11,SSW,1.5,65,49,1009,5/28/2020
34,28,11,S,15.3,69,65,1010,5/29/2020
34,28,9,S,4.4,66,66,1011,5/30/2020
35,29,8,SSE,0.3,65,46,1011,5/31/2020
35,29,7,SSW,27.1,69,75,1010,6/1/2020
34,26,8,SSW,57.3,71,62,1009,6/2/2020
36,28,8,SW,2.7,66,36,1008,6/3/2020
32,28,11,S,8.2,74,63,1008,6/4/2020
34,28,10,SW,17,71,59,1008,6/5/2020
34,28,12,SW,9.7,68,56,1008,6/6/2020
34,28,11,WSW,0.7,68,32,1008,6/7/2020
35,28,10,WSW,0.3,65,42,1007,6/8/2020
35,28,9,WSW,1.7,66,46,1007,6/9/2020
34,28,9,SW,15.7,71,72,1008,6/10/2020
32,27,10,WSW,10.4,73,67,1008,6/11/2020
34,26,10,WNW,1.7,70,53,1006,6/12/2020
